,City,State ,Region,CRI,Year,Spending Type,Dollar Amount,Category,Total Spending
327,Long Beach,California,Pacific,-0.73,2020,Sheriff,0,Carceral,289266067
328,Long Beach,California,Pacific,-0.73,2020,Corrections,0,Carceral,289266067
329,Long Beach,California,Pacific,-0.73,2020,HHS,3402660,Health and Support,289266067
330,Long Beach,California,Pacific,-0.73,2020,Public Health,0,Health and Support,289266067
331,Long Beach,California,Pacific,-0.73,2020,Parks & Rec,30285589,Health and Support,289266067
332,Long Beach,California,Pacific,-0.73,2020,Housing,0,Health and Support,289266067
333,Long Beach,California,Pacific,-0.73,2020,Employment,5224620,Health and Support,289266067
334,Long Beach,California,Pacific,-0.73,2020,Civic and Community Engagement,180835,Health and Support,289266067
335,Long Beach,California,Pacific,-0.73,2020,Arts and Culture,0,Health and Support,289266067
336,Los Angeles,California,Pacific,-0.49,2017,Police,1626155544,Carceral,2179856274
337,Los Angeles,California,Pacific,-0.49,2017,Courts,0,Carceral,2179856274
338,Los Angeles,California,Pacific,-0.49,2017,Public Defenders,0,Carceral,2179856274
339,Los Angeles,California,Pacific,-0.49,2017,Prosecutors,0,Carceral,2179856274
340,Los Angeles,California,Pacific,-0.49,2017,Community Supervision ,0,Carceral,2179856274
341,Los Angeles,California,Pacific,-0.49,2017,Sheriff,0,Carceral,2179856274
342,Los Angeles,California,Pacific,-0.49,2017,Corrections,0,Carceral,2179856274
343,Los Angeles,California,Pacific,-0.49,2017,HHS,5679129,Health and Support,2179856274
344,Los Angeles,California,Pacific,-0.49,2017,Public Health,0,Health and Support,2179856274
345,Los Angeles,California,Pacific,-0.49,2017,Parks & Rec,0,Health and Support,2179856274
346,Los Angeles,California,Pacific,-0.49,2017,Housing,2749464,Health and Support,2179856274
347,Los Angeles,California,Pacific,-0.49,2017,Employment,545272137,Health and Support,2179856274
348,Los Angeles,California,Pacific,-0.49,2017,Civic and Community Engagement,0,Health and Support,2179856274
349,Los Angeles,California,Pacific,-0.49,2017,Arts and Culture,0,Health and Support,2179856274
350,Los Angeles,California,Pacific,-0.5,2018,Police,1662726702,Carceral,2220179904
351,Los Angeles,California,Pacific,-0.5,2018,Courts,0,Carceral,2220179904
352,Los Angeles,California,Pacific,-0.5,2018,Public Defenders,0,Carceral,2220179904
353,Los Angeles,California,Pacific,-0.5,2018,Prosecutors,0,Carceral,2220179904
354,Los Angeles,California,Pacific,-0.5,2018,Community Supervision ,0,Carceral,2220179904
355,Los Angeles,California,Pacific,-0.5,2018,Sheriff,0,Carceral,2220179904
356,Los Angeles,California,Pacific,-0.5,2018,Corrections,0,Carceral,2220179904
357,Los Angeles,California,Pacific,-0.5,2018,HHS,6247739,Health and Support,2220179904
358,Los Angeles,California,Pacific,-0.5,2018,Public Health,789796,Health and Support,2220179904
359,Los Angeles,California,Pacific,-0.5,2018,Parks & Rec,0,Health and Support,2220179904
360,Los Angeles,California,Pacific,-0.5,2018,Housing,8497733,Health and Support,2220179904
361,Los Angeles,California,Pacific,-0.5,2018,Employment,541917934,Health and Support,2220179904
362,Los Angeles,California,Pacific,-0.5,2018,Civic and Community Engagement,0,Health and Support,2220179904
363,Los Angeles,California,Pacific,-0.5,2018,Arts and Culture,0,Health and Support,2220179904
364,Los Angeles,California,Pacific,-0.48,2019,Police,1709546847,Carceral,2309803200
365,Los Angeles,California,Pacific,-0.48,2019,Courts,0,Carceral,2309803200
366,Los Angeles,California,Pacific,-0.48,2019,Public Defenders,0,Carceral,2309803200
367,Los Angeles,California,Pacific,-0.48,2019,Prosecutors,0,Carceral,2309803200
368,Los Angeles,California,Pacific,-0.48,2019,Community Supervision ,0,Carceral,2309803200
369,Los Angeles,California,Pacific,-0.48,2019,Sheriff,0,Carceral,2309803200
370,Los Angeles,California,Pacific,-0.48,2019,Corrections,0,Carceral,2309803200
371,Los Angeles,California,Pacific,-0.48,2019,HHS,6862812,Health and Support,2309803200
372,Los Angeles,California,Pacific,-0.48,2019,Public Health,0,Health and Support,2309803200
373,Los Angeles,California,Pacific,-0.48,2019,Parks & Rec,0,Health and Support,2309803200
374,Los Angeles,California,Pacific,-0.48,2019,Housing,12515678,Health and Support,2309803200
375,Los Angeles,California,Pacific,-0.48,2019,Employment,580877863,Health and Support,2309803200
376,Los Angeles,California,Pacific,-0.48,2019,Civic and Community Engagement,0,Health and Support,2309803200
377,Los Angeles,California,Pacific,-0.48,2019,Arts and Culture,0,Health and Support,2309803200
378,Los Angeles,California,Pacific,-0.5,2020,Police,1835259118,Carceral,2453736228
379,Los Angeles,California,Pacific,-0.5,2020,Courts,0,Carceral,2453736228
380,Los Angeles,California,Pacific,-0.5,2020,Public Defenders,0,Carceral,2453736228
381,Los Angeles,California,Pacific,-0.5,2020,Prosecutors,0,Carceral,2453736228
382,Los Angeles,California,Pacific,-0.5,2020,Community Supervision ,0,Carceral,2453736228
383,Los Angeles,California,Pacific,-0.5,2020,Sheriff,0,Carceral,2453736228
384,Los Angeles,California,Pacific,-0.5,2020,Corrections,0,Carceral,2453736228
385,Los Angeles,California,Pacific,-0.5,2020,HHS,7802467,Health and Support,2453736228
386,Los Angeles,California,Pacific,-0.5,2020,Public Health,250000,Health and Support,2453736228
387,Los Angeles,California,Pacific,-0.5,2020,Parks & Rec,0,Health and Support,2453736228
388,Los Angeles,California,Pacific,-0.5,2020,Housing,11831110,Health and Support,2453736228
389,Los Angeles,California,Pacific,-0.5,2020,Employment,598593533,Health and Support,2453736228
390,Los Angeles,California,Pacific,-0.5,2020,Civic and Community Engagement,0,Health and Support,2453736228
391,Los Angeles,California,Pacific,-0.5,2020,Arts and Culture,0,Health and Support,2453736228
392,Oakland,California,Pacific,-0.6,2017,Police,218529408,Carceral,272529509
393,Oakland,California,Pacific,-0.6,2017,Courts,0,Carceral,272529509
394,Oakland,California,Pacific,-0.6,2017,Public Defenders,0,Carceral,272529509
395,Oakland,California,Pacific,-0.6,2017,Prosecutors,0,Carceral,272529509
396,Oakland,California,Pacific,-0.6,2017,Community Supervision ,0,Carceral,272529509
397,Oakland,California,Pacific,-0.6,2017,Sheriff,0,Carceral,272529509
398,Oakland,California,Pacific,-0.6,2017,Corrections,0,Carceral,272529509
399,Oakland,California,Pacific,-0.6,2017,HHS,8666115,Health and Support,272529509
400,Oakland,California,Pacific,-0.6,2017,Public Health,0,Health and Support,272529509
401,Oakland,California,Pacific,-0.6,2017,Parks & Rec,15547529,Health and Support,272529509
402,Oakland,California,Pacific,-0.6,2017,Housing,0,Health and Support,272529509
403,Oakland,California,Pacific,-0.6,2017,Employment,22843104,Health and Support,272529509
404,Oakland,California,Pacific,-0.6,2017,Civic and Community Engagement,1332789,Health and Support,272529509
405,Oakland,California,Pacific,-0.6,2017,Arts and Culture,5610564,Health and Support,272529509
406,Oakland,California,Pacific,-0.52,2018,Police,246936794,Carceral,325973322
407,Oakland,California,Pacific,-0.52,2018,Courts,0,Carceral,325973322
408,Oakland,California,Pacific,-0.52,2018,Public Defenders,150000,Carceral,325973322
409,Oakland,California,Pacific,-0.52,2018,Prosecutors,0,Carceral,325973322
410,Oakland,California,Pacific,-0.52,2018,Community Supervision ,0,Carceral,325973322
411,Oakland,California,Pacific,-0.52,2018,Sheriff,0,Carceral,325973322
412,Oakland,California,Pacific,-0.52,2018,Corrections,0,Carceral,325973322
413,Oakland,California,Pacific,-0.52,2018,HHS,18818056,Health and Support,325973322
414,Oakland,California,Pacific,-0.52,2018,Public Health,0,Health and Support,325973322
415,Oakland,California,Pacific,-0.52,2018,Parks & Rec,16529223,Health and Support,325973322
416,Oakland,California,Pacific,-0.52,2018,Housing,600000,Health and Support,325973322
417,Oakland,California,Pacific,-0.52,2018,Employment,20313513,Health and Support,325973322
418,Oakland,California,Pacific,-0.52,2018,Civic and Community Engagement,17695616,Health and Support,325973322
419,Oakland,California,Pacific,-0.52,2018,Arts and Culture,4930120,Health and Support,325973322
420,Oakland,California,Pacific,-0.57,2019,Police,261014555,Carceral,332721193
421,Oakland,California,Pacific,-0.57,2019,Courts,0,Carceral,332721193
422,Oakland,California,Pacific,-0.57,2019,Public Defenders,0,Carceral,332721193
423,Oakland,California,Pacific,-0.57,2019,Prosecutors,0,Carceral,332721193
424,Oakland,California,Pacific,-0.57,2019,Community Supervision ,0,Carceral,332721193
425,Oakland,California,Pacific,-0.57,2019,Sheriff,0,Carceral,332721193
426,Oakland,California,Pacific,-0.57,2019,Corrections,0,Carceral,332721193
427,Oakland,California,Pacific,-0.57,2019,HHS,19636564,Health and Support,332721193
428,Oakland,California,Pacific,-0.57,2019,Public Health,0,Health and Support,332721193
429,Oakland,California,Pacific,-0.57,2019,Parks & Rec,16833108,Health and Support,332721193
430,Oakland,California,Pacific,-0.57,2019,Housing,600000,Health and Support,332721193
431,Oakland,California,Pacific,-0.57,2019,Employment,11695079,Health and Support,332721193
432,Oakland,California,Pacific,-0.57,2019,Civic and Community Engagement,18278071,Health and Support,332721193
433,Oakland,California,Pacific,-0.57,2019,Arts and Culture,4663816,Health and Support,332721193
434,Oakland,California,Pacific,-0.63,2020,Police,295030501,Carceral,361511519
435,Oakland,California,Pacific,-0.63,2020,Courts,0,Carceral,361511519
436,Oakland,California,Pacific,-0.63,2020,Public Defenders,150000,Carceral,361511519
437,Oakland,California,Pacific,-0.63,2020,Prosecutors,0,Carceral,361511519
438,Oakland,California,Pacific,-0.63,2020,Community Supervision ,0,Carceral,361511519
439,Oakland,California,Pacific,-0.63,2020,Sheriff,0,Carceral,361511519
440,Oakland,California,Pacific,-0.63,2020,Corrections,0,Carceral,361511519
441,Oakland,California,Pacific,-0.63,2020,HHS,15788198,Health and Support,361511519
442,Oakland,California,Pacific,-0.63,2020,Public Health,0,Health and Support,361511519
443,Oakland,California,Pacific,-0.63,2020,Parks & Rec,13580316,Health and Support,361511519
444,Oakland,California,Pacific,-0.63,2020,Housing,0,Health and Support,361511519
445,Oakland,California,Pacific,-0.63,2020,Employment,12513751,Health and Support,361511519
446,Oakland,California,Pacific,-0.63,2020,Civic and Community Engagement,20518633,Health and Support,361511519
447,Oakland,California,Pacific,-0.63,2020,Arts and Culture,3930120,Health and Support,361511519
448,Sacramento,California,Pacific,-0.63,2017,Police,131505596,Carceral,161751524
449,Sacramento,California,Pacific,-0.63,2017,Courts,0,Carceral,161751524
450,Sacramento,California,Pacific,-0.63,2017,Public Defenders,0,Carceral,161751524
451,Sacramento,California,Pacific,-0.63,2017,Prosecutors,0,Carceral,161751524
452,Sacramento,California,Pacific,-0.63,2017,Community Supervision ,0,Carceral,161751524
453,Sacramento,California,Pacific,-0.63,2017,Sheriff,0,Carceral,161751524
454,Sacramento,California,Pacific,-0.63,2017,Corrections,0,Carceral,161751524
455,Sacramento,California,Pacific,-0.63,2017,HHS,0,Health and Support,161751524
456,Sacramento,California,Pacific,-0.63,2017,Public Health,0,Health and Support,161751524
457,Sacramento,California,Pacific,-0.63,2017,Parks & Rec,22174174,Health and Support,161751524
458,Sacramento,California,Pacific,-0.63,2017,Housing,1458000,Health and Support,161751524
459,Sacramento,California,Pacific,-0.63,2017,Employment,5572618,Health and Support,161751524
460,Sacramento,California,Pacific,-0.63,2017,Civic and Community Engagement,1041136,Health and Support,161751524
461,Sacramento,California,Pacific,-0.63,2017,Arts and Culture,0,Health and Support,161751524
462,Sacramento,California,Pacific,-0.6,2018,Police,136456216,Carceral,170047432
463,Sacramento,California,Pacific,-0.6,2018,Courts,0,Carceral,170047432
464,Sacramento,California,Pacific,-0.6,2018,Public Defenders,0,Carceral,170047432
465,Sacramento,California,Pacific,-0.6,2018,Prosecutors,0,Carceral,170047432
466,Sacramento,California,Pacific,-0.6,2018,Community Supervision ,0,Carceral,170047432
467,Sacramento,California,Pacific,-0.6,2018,Sheriff,0,Carceral,170047432
468,Sacramento,California,Pacific,-0.6,2018,Corrections,0,Carceral,170047432
469,Sacramento,California,Pacific,-0.6,2018,HHS,0,Health and Support,170047432
470,Sacramento,California,Pacific,-0.6,2018,Public Health,0,Health and Support,170047432
471,Sacramento,California,Pacific,-0.6,2018,Parks & Rec,22310669,Health and Support,170047432
472,Sacramento,California,Pacific,-0.6,2018,Housing,2266351,Health and Support,170047432
473,Sacramento,California,Pacific,-0.6,2018,Employment,7275467,Health and Support,170047432
474,Sacramento,California,Pacific,-0.6,2018,Civic and Community Engagement,1324729,Health and Support,170047432
475,Sacramento,California,Pacific,-0.6,2018,Arts and Culture,414000,Health and Support,170047432
476,Sacramento,California,Pacific,-0.61,2019,Police,149702897,Carceral,185429485
477,Sacramento,California,Pacific,-0.61,2019,Courts,0,Carceral,185429485
478,Sacramento,California,Pacific,-0.61,2019,Public Defenders,0,Carceral,185429485
479,Sacramento,California,Pacific,-0.61,2019,Prosecutors,0,Carceral,185429485
480,Sacramento,California,Pacific,-0.61,2019,Community Supervision ,0,Carceral,185429485
481,Sacramento,California,Pacific,-0.61,2019,Sheriff,0,Carceral,185429485
482,Sacramento,California,Pacific,-0.61,2019,Corrections,0,Carceral,185429485
483,Sacramento,California,Pacific,-0.61,2019,HHS,0,Health and Support,185429485
484,Sacramento,California,Pacific,-0.61,2019,Public Health,0,Health and Support,185429485
485,Sacramento,California,Pacific,-0.61,2019,Parks & Rec,23479226,Health and Support,185429485
486,Sacramento,California,Pacific,-0.61,2019,Housing,2159614,Health and Support,185429485
487,Sacramento,California,Pacific,-0.61,2019,Employment,8470622,Health and Support,185429485
488,Sacramento,California,Pacific,-0.61,2019,Civic and Community Engagement,1503126,Health and Support,185429485
489,Sacramento,California,Pacific,-0.61,2019,Arts and Culture,114000,Health and Support,185429485
490,Sacramento,California,Pacific,-0.62,2020,Police,149763423,Carceral,185229070
491,Sacramento,California,Pacific,-0.62,2020,Courts,0,Carceral,185229070
492,Sacramento,California,Pacific,-0.62,2020,Public Defenders,0,Carceral,185229070
493,Sacramento,California,Pacific,-0.62,2020,Prosecutors,0,Carceral,185229070
494,Sacramento,California,Pacific,-0.62,2020,Community Supervision ,0,Carceral,185229070
495,Sacramento,California,Pacific,-0.62,2020,Sheriff,0,Carceral,185229070
496,Sacramento,California,Pacific,-0.62,2020,Corrections,0,Carceral,185229070
497,Sacramento,California,Pacific,-0.62,2020,HHS,0,Health and Support,185229070
498,Sacramento,California,Pacific,-0.62,2020,Public Health,0,Health and Support,185229070
499,Sacramento,California,Pacific,-0.62,2020,Parks & Rec,25071528,Health and Support,185229070
500,Sacramento,California,Pacific,-0.62,2020,Housing,2146098,Health and Support,185229070
501,Sacramento,California,Pacific,-0.62,2020,Employment,7102309,Health and Support,185229070
502,Sacramento,California,Pacific,-0.62,2020,Civic and Community Engagement,1031712,Health and Support,185229070
503,Sacramento,California,Pacific,-0.62,2020,Arts and Culture,114000,Health and Support,185229070
504,San Diego,California,Pacific,-0.53,2017,Police,438789263,Carceral,596189440
505,San Diego,California,Pacific,-0.53,2017,Courts,0,Carceral,596189440
506,San Diego,California,Pacific,-0.53,2017,Public Defenders,0,Carceral,596189440
507,San Diego,California,Pacific,-0.53,2017,Prosecutors,17990585,Carceral,596189440
508,San Diego,California,Pacific,-0.53,2017,Community Supervision ,0,Carceral,596189440
509,San Diego,California,Pacific,-0.53,2017,Sheriff,0,Carceral,596189440
510,San Diego,California,Pacific,-0.53,2017,Corrections,0,Carceral,596189440
511,San Diego,California,Pacific,-0.53,2017,HHS,0,Health and Support,596189440
512,San Diego,California,Pacific,-0.53,2017,Public Health,0,Health and Support,596189440
513,San Diego,California,Pacific,-0.53,2017,Parks & Rec,108316555,Health and Support,596189440
514,San Diego,California,Pacific,-0.53,2017,Housing,1607603,Health and Support,596189440
515,San Diego,California,Pacific,-0.53,2017,Employment,19335816,Health and Support,596189440
516,San Diego,California,Pacific,-0.53,2017,Civic and Community Engagement,10149618,Health and Support,596189440
517,San Diego,California,Pacific,-0.53,2017,Arts and Culture,0,Health and Support,596189440
518,San Diego,California,Pacific,-0.54,2018,Police,469041315,Carceral,626604741
519,San Diego,California,Pacific,-0.54,2018,Courts,0,Carceral,626604741
520,San Diego,California,Pacific,-0.54,2018,Public Defenders,0,Carceral,626604741
521,San Diego,California,Pacific,-0.54,2018,Prosecutors,14275909,Carceral,626604741
522,San Diego,California,Pacific,-0.54,2018,Community Supervision ,0,Carceral,626604741
523,San Diego,California,Pacific,-0.54,2018,Sheriff,0,Carceral,626604741
524,San Diego,California,Pacific,-0.54,2018,Corrections,0,Carceral,626604741
525,San Diego,California,Pacific,-0.54,2018,HHS,0,Health and Support,626604741
526,San Diego,California,Pacific,-0.54,2018,Public Health,0,Health and Support,626604741
527,San Diego,California,Pacific,-0.54,2018,Parks & Rec,109496092,Health and Support,626604741
528,San Diego,California,Pacific,-0.54,2018,Housing,2395900,Health and Support,626604741
529,San Diego,California,Pacific,-0.54,2018,Employment,18788472,Health and Support,626604741
530,San Diego,California,Pacific,-0.54,2018,Civic and Community Engagement,12607053,Health and Support,626604741
531,San Diego,California,Pacific,-0.54,2018,Arts and Culture,0,Health and Support,626604741
532,San Diego,California,Pacific,-0.55,2019,Police,473822363,Carceral,640567089
